Amount,Payer,Payer country,Beneficiary,Beneficiary country,Date,Purpose,,,
54485,LCM ALLIANCE LLP,GB,KG COMMERCE LLP,GB,23/05/2013,1305235074974437 OWN PAYMENT,,,
54479,METASTAR INVEST LLP,GB,DOHLER GMBH,DE,06/06/2013,1306065021881476 INVOICE 1373884 FROM 06.06.2013,,,
54478,HILUX SERVICES LP,GB,GLENCORE GRAIN B.V,NL,10/12/2014,1412105021125118 PAYMENT TO THE INVOICE N.1418062-01 DD 08.12.2014 FOR GRAIN,,,
54455,LCM ALLIANCE LLP,GB,JB- LIGHTING LICHTANIAGENTECHNIK,DE,18/04/2013,1304185036590639 INVOICE NO 12141165 DD 19.07.2012,,,
54450,LCM ALLIANCE LLP,GB,LENTARA ALLIANCE INCORPORATED,UNKNOWN,10/04/2013,1304105024007792 INVOICE NO 1211 DD 08.03.2013,,,
54361,HILUX SERVICES LP,GB,HDR DIS TICARET LIMITED SIRKETI,TR,05/12/2013,1312055024835109 PAYMENT TO THE CONTRACT N 3991 DD.0 1.1 1.2013 FOR CONSTRUCTION MATERIAL S.,,,
54361,HILUX SERVICES LP,GB,MITREV KALIN,CH,18/12/2013,1312185032422144 PAYMENT TO THE CONTRACT N CHL/01-07 201 3 FOR SUPERVISION SERVICES.,,,
54361,HILUX SERVICES LP,GB,CRISTALLERIE DE PARIS,FR,20/12/2013,1312205034561237 PAYMENT TO THE INVOICE N 05 DD.19.1 2.2 013,,,
54340,METASTAR INVEST LLP,GB,KRONES AG,DE,11/07/2013,1307115035044259 INVOICE 44108932/03.12.2013,,,
54300,METASTAR INVEST LLP,GB,"JH GLOBAL SERVICES,INC.",US,01/07/2013,1307015024308610 INVOICE 222152,,,
54300,HILUX SERVICES LP,GB,FABERLEX LP,GB,12/05/2014,1405125076310634 PAYMENT TO THE CONTRACT N 5 DD.02.12.20 13,,,
54293,DEUTDEFFXXX,DE,HILUX SERVICES LP,GB,23/12/2013,"1312205107645033 RTN 1312185032422144/881/ EUR 40,000AS BBK RETN F //UNDS AS REASON HASNOT BEEN SPECIF //IED DUE TOSENSTIVITIES",,,
54274,HILUX SERVICES LP,GB,RUCKER GMBH,DE,20/06/2014,1406205033809791 PAYMENT TO THE INVOICE N.20072522 DD.20 .06.2014 FOR FOOD.,,,
54166,LCM ALLIANCE LLP,GB,RIDER GLASS COMPANY LIMITED,HK,31/05/2013,1305315025071804 INVOICE.NO RGP-4010/13 DD 14.05.201 3,,,
54151,METASTAR INVEST LLP,GB,EDUARD LINTNER,DE,09/01/2013,1301095026281674 CONTRACT N 0018/122 DD 19.01.2012,,,
54050,METASTAR INVEST LLP,GB,AGAKIM KIMYA SAN VE TIC.A.S,TR,21/05/2013,1305215028377053 INVOICE 1785 DD 25.03.2013,,,
54041,POLUX MANAGEMENT LP,GB,CALZATURIFICIO CASADEI SPA,IT,22/07/2013,1307225030347056 PAYMENT TO THE CONTRACT N 06 DD 04. 06. 2013 FOR TEXTILES.,,,
54027,METASTAR INVEST LLP,GB,TOMASINI FRANCIA S.R.L.,IT,20/11/2012,1211205026768896 CARTIER REF WE900951 BREGUET REF 57 07B B129V6,,,
54013,HILUX SERVICES LP,GB,GF + GEORG FISHER PIPING SYSTEMS,CH,05/12/2013,1312055031243717 PAYMENT TO THE CONTRACT N 302 DD.11 .10 .2013 FOR EQUIPMENT.,,,
54000,HILUX SERVICES LP,GB,MAZAKA GENERAL TRADING LLC,AE,17/04/2014,1404175027482627 PAYMENT TO THE CONTRACT N.4 DD.15.0 3.2 014,,,
53977,LOTA SALES LLP,GB,METASTAR INVEST LLP,GB,07/08/2013,1308075075994629 DOGOVOR ZAYMA,,,
53970,HILUX SERVICES LP,GB,TERMAL SERAMIK SAN. VE TIC. A.S.,TR,06/08/2014,1408065025022908 PAYMENT TO THE CONTRACT N 577 DD.01 .10 .2013 FOR CERAMIC TILES.,,,
53954,HILUX SERVICES LP,GB,MITREV KALIN,CH,11/02/2014,1402115035080806 PAYMENT TO THE CONTRACT N CHL/01-07 201 3 FOR SUPERVISION SERVICES.,,,
53915,RIVERLANE LLP,GB,METASTAR INVEST LLP,GB,17/04/2013,1304175075267637 PAYMENT FOR CONSTRUCTION MATERIALS UNDE R CONTRACT N 3 DD.18.10.2012,,,
53911,LCM ALLIANCE LLP,GB,PCM DESIGN SRL,IT,01/04/2013,1304015036222841 INVOICE NO 203 DD 25.03.2013 FOR EQ UIP MENT,,,
53900,HILUX SERVICES LP,GB,"ZHEJIANG MENGRUN KNITTING CO.,LTD",CN,24/09/2014,1409245026616119 PAYMENT TO THE CONTRACT N.45876 DD 19.1 1.2012,,,
53887,DEUTDEFFXXX,DE,HILUX SERVICES LP,GB,04/02/2014,1402045105929341 RTN 1401275038214243/1161/ EUR 40000.00 RTN RSN AS //BBK STS REASON HASNOT BEEN SPECIF //IED DUE TOSENSITIVITIES.,,,
53865,SKN ELECTRICAL SERVICES LIMITED,GB,METASTAR INVEST LLP,GB,07/03/2013,1303075101863672 INVN 10792,,,
53857,HILUX SERVICES LP,GB,HANSGROHE AG,DE,25/11/2014,1411255036204415 PAYMENT TO THE INVOICE N.771 DD. 24.11. 2014,,,
53842,POLUX MANAGEMENT LP,GB,RIVERLANE LLP,GB,02/10/2013,PAYMENT TO THE CONTRACT N 001 DD 06.06.2013 FOR CONSTRUC TION MATERIALS.,,,
53830,HILUX SERVICES LP,GB,EDUARD LINTNER,DE,02/09/2014,1409025035806148 PAYMENT TO THE CONTRACT 0018/22 DD 03.0 6.2013 FOR SERVICES.,,,
53800,HILUX SERVICES LP,GB,JIANGSU UNBEATABLE RADIATOR CO.,CN,27/12/2013,1312275027228531 PAYMENT TO THE INVOICE N.00281/1 DD.22. 12.2013 FOR RADIATORS.,,,
53779,LCM ALLIANCE LLP,GB,ETERN.IT SRL,IT,04/04/2013,1304045032550958 INVOICE NO 48711 20.02.2013,,,
53769,METASTAR INVEST LLP,GB,LONGVALE ORGANIZATION CORP,PA,03/05/2013,INVOICE 20 DD 19.06.2012,,,
53762,METASTAR INVEST LLP,GB,BONINVEST LLP,GB,10/10/2012,1210105024956275 invoice 15 dd 10.08.2012,,,
53700,HILUX SERVICES LP,GB,FABERLEX LP,GB,18/08/2014,1408185077774721 PAYMENT TO THE CONTRACT N 5 DD.02.12.20 13,,,
53673,METASTAR INVEST LLP,GB,LOTA SALES LLP,GB,07/08/2013,INVOICE No 956253 DD 02.08.13,,,
53615,METASTAR INVEST LLP,GB,LOSBERGER FRANCE SAS,FR,18/02/2013,1302185036478917 INVOICE N 378143B-2012,,,
53600,SKN ELECTRICAL SERVICES LIMITED,GB,METASTAR INVEST LLP,GB,23/11/2012,1211235108168057 INV 10147,,,
53589,HILUX SERVICES LP,GB,SERANIT GRANIT SERAMIK SANAYI,TR,06/12/2013,1312065026219487 PAYMENT TO THE INVOICE N.6587 DD 05 .12 .2013,,,
53525,METASTAR INVEST LLP,GB,"XTREME MOTORCYCLE OUTLET, LLC",US,01/07/2013,1307015020820194 PURCHASE OF 8 YAMAHA ATVS,,,
53523,HILUX SERVICES LP,GB,AVK INTERNATIONAL A/S,DK,18/02/2014,1402185012424227 PAYMENT TO THE INVOICE N.95 DD.17.0 2.2 014,,,
53442,POLUX MANAGEMENT LP,GB,INN7705499230,RU,30/10/2013,1310305024252837 (VO10200) (VO10200) PAYMENT TO THE CONT RACT N VD 10-01-13 FOR MEDICINE. BEZ NDS,,,
53400,METASTAR INVEST LLP,GB,AREUM INTERNATIONAL CO. LTD,HK,03/09/2013,1309035023702880 INVOICE 4551220 DD 21.08.2013,,,
53380,LCM ALLIANCE LLP,GB,METASTAR INVEST LLP,GB,19/10/2012,1210195026119832 INVOICE.No 7915 DD 15.10.2012,,,
53380,LCM ALLIANCE LLP,GB,METASTAR INVEST LLP,GB,19/10/2012,1210195026119832 INVOICE.No 7915 DD 15.10.2012,,,
53375,HILUX SERVICES LP,GB,SHARP MIDDLE EAST FZE,AE,11/08/2014,1408115025464218 PAYMENT TO THE INVOICE N 2020182 DD .02 .07.2014 FOR EQUIPMENT.,,,
53343,HILUX SERVICES LP,GB,FABERLEX LP,GB,30/10/2014,GROUP PAYMENT,,,
53322,LCM ALLIANCE LLP,GB,TYLO AB,SE,18/04/2013,1304185033627971 INVOICE.NO 0121 DD 15.04.2013,,,
53300,POLUX MANAGEMENT LP,GB,SHANGHAI ZHONGJI MACHINERY MANUFACT,CN,18/11/2013,1311185026745940 PAYMENT TO THE CONTRACT N 19379 DD. 05. 11.2013 FOR MACHINE.,,,
53295,LCM ALLIANCE LLP,GB,PLASMAR PLASTIK VE KIMYA SANAYI VE,TR,03/05/2013,1305035024146958 INVOICE.NO 201300000001467 DD 30.04 .20 13,,,
53266,METASTAR INVEST LLP,GB,SCHNEIDER ELECTRIC SAN.VE TIC.A.S.,TR,03/05/2013,1305035020939566 FOR AGREEMENT EL. EQUIPMENT CONTR.N 03/ 2013 DD 21.02.13 INVOICE N KASK AD/35007284 DD 18.03.13,,,
53261,HILUX SERVICES LP,GB,EDUARD LINTNER,DE,05/06/2013,1306055036837278 PAYMENT TO THE CONTRACT 0018/22 DD 03.0 6.2013 FOR SERVICES..,,,
53220,METASTAR INVEST LLP,GB,"YING-HAI(HONG KONG)CO.,LTD",HK,28/09/2012,1209285024499703 INVOICE N M8-12050608,,,
53150,HILUX SERVICES LP,GB,"YUHUAN FUYUAN FURNITURE CO.,LTD",CN,11/06/2014,1406115026413504 PAYMENT TO THE CONTRACT N. 68 DD.05 .12 .2013 FOR FURNITURE.,,,
53150,HILUX SERVICES LP,GB,"YUHUAN FUYUAN FURNITURE CO.,LTD",CN,15/08/2014,1408155021913768 PAYMENT TO THE CONTRACT N. 68 DD.05 .12 .2013 FOR FURNITURE.,,,
53100,LCM ALLIANCE LLP,GB,FORA MOBILYA VE KOLTUK IHR.ITH.PAZ.,TR,28/05/2013,1305285020876798 INV DD 29.04.2013,,,
53100,HILUX SERVICES LP,GB,R-GLORY INTERNATIONAL HOLDINGS GROU,CN,04/11/2013,1311045024731335 PAYMENT TO THE CONTRACT N 444 DD.19 .10 .2013 FOR CONSTRUCTION MATERIALS .,,,
53066,METASTAR INVEST LLP,GB,JETFIELD NETWORKS LIMITED,NZ,25/06/2013,invoice 888 dd 09.06.2012,,,
53055,HILUX SERVICES LP,GB,"WINNSEN INDUSTRY CO., LTD",CN,30/07/2014,1407305027464721 PAYMENT TO THE INVOICE PO14370620 D D.2 0.06.2014,,,
53025,LCM ALLIANCE LLP,GB,METINVEST UKRAINE,UA,17/05/2013,1305175027699979 CONTRACT.NO 13/02-434/E DD 25.02.20 13. INVOICE.NO 9 DD 15.05.2013,,,
53008,HILUX SERVICES LP,GB,"SHANDONG LONGCHENG EXPORTING CO.,",CN,17/10/2014,1410175026678741 PAYMENT TO THE CONTRACT N. 987/1 DD .15 .11.2013 FOR CONSTRUCTION MATERI ALS,,,
53000,METASTAR INVEST LLP,GB,SILVEA SCHIATTI+C.SRL,IT,16/07/2012,1207165026491333 INVOICE 2-9 DD 11.07.2012,,,
53000,LCM ALLIANCE LLP,GB,SAKA ELEKTRIK INS VE GIDA SAN.TIC.,TR,17/12/2012,1212175025398406 INVOICE.NO 0201 DD 14.12.2012,,,
53000,LCM ALLIANCE LLP,GB,SOVER DEVELOPMENT LLP,GB,20/02/2013,1302205071962563 INVOICE.No 69 DD 23.08.2012,,,
53000,LCM ALLIANCE LLP,GB,"ZHEJIANG TIANYUAN FURNITURE CO.,LTD",CN,28/05/2013,1305285024355246 INV NO 7001-05 DD 07.05.2013,,,
53000,POLUX MANAGEMENT LP,GB,MKT PRODUCTION COMMERCIAL LTD,AZ,19/11/2013,1311195023804246 PAYMENT TO THE CONTRACT N 035/13 DD .29 .10.2013 INVOICE N 1-035-13 DD.2 9.10.2013,,,
53000,POLUX MANAGEMENT LP,GB,MKT PRODUCTION COMMERCIAL LTD,AZ,29/11/2013,1311295024477697 PAYMENT TO THE CONTRACT N 035/13 DD .29 .10.2013 INVOICE N 1-035-13 DD.2 9.10.2013,,,
53000,POLUX MANAGEMENT LP,GB,MKT PRODUCTION COMMERCIAL LTD,AZ,03/12/2013,1312035026634629 PAYMENT TO THE CONTRACT N 035/13 DD .29 .10.2013 INVOICE N 1-035-29 DD.0 2.12.2013,,,
53000,HILUX SERVICES LP,GB,MKT PRODUCTION COMMERCIAL LTD,AZ,13/12/2013,1312135023044924 PAYMENT TO THE CONTRACT N 035/13 DD .29 .10.2013 INVOICE N 1-035-29 DD.0 2.12.2013,,,
53000,HILUX SERVICES LP,GB,TURSAN SERAMIK SAN VE TIC LTD STL,TR,08/09/2014,1409085028132986 PAYMENT TO THE CONTRACT 984 DD.06.1 2.2 013,,,
53000,HILUX SERVICES LP,GB,CITYPORT CONTRACTS L.P.,GB,22/12/2014,1412225070648705 CONTRACT N 0042 DD 01.08.2013,,,
52909,SOVER DEVELOPMENT LLP,GB,LCM ALLIANCE LLP,GB,24/04/2013,1304245071377821 PAYMENT UNDER CONTRACT N C-12004 DD ON 13.08.12 FOR CONSTRUCTION MATERIALS,,,
52880,HILUX SERVICES LP,GB,S.C. S.N.L. S.R.L.,RO,27/08/2013,1308275030514850 PAYMENT TO THE CONTRACT N 03 DD 31. 05. 2013 FOR PIPES.,,,
52845,METASTAR INVEST LLP,GB,EDUARD LINTNER,DE,11/10/2012,1210115023312150 CONTRACT N 0018/122 DD 19.01.2012,,,
52800,METASTAR INVEST LLP,GB,OCI CORPORATION,US,07/06/2013,1306075027246278 INVOICE 2235001 DD 3/3/13,,,
52735,TOO ARMAS GROUP,KZ,LCM ALLIANCE LLP,GB,06/05/2013,1305065106070658 PAYMENT FOR GOODS UNDER CONTRACTNO. 10/ 10-12 DD 10/10/12,,,
52735,METASTAR INVEST LLP,GB,MOLONEY TRADE LLP,GB,17/05/2013,for EQUIPMENT,,,
52735,LCM ALLIANCE LLP,GB,MARBURGER TAPETENFABRIK,DE,24/05/2013,1305245036112905 CONTRACT.NO 38/89846 DD 11.05.2011 FOR EQUIPMENT,,,
52700,TOO ASPI,KZ,LCM ALLIANCE LLP,GB,13/05/2013,1305135106112989 /RFB/SWF OF 13/05/13PAYMENT FOR GOO DS UNDER CONTRACTNO.20-02-13 DD 20 FEBRUARY 2013,,,
52700,TOO ASPI,KZ,LCM ALLIANCE LLP,GB,14/05/2013,1305145100457067 /RFB/SWF OF 13/05/14PAYMENT FOR GOO DS UNDER CONTRACTNO.29A DD 29/01/13,,,
52627,METASTAR INVEST LLP,GB,EDUARD LINTNER,DE,05/04/2013,1304055038123760 PAYMENT FOR MACHINE UNDER CONTRACT N.00 18/122,,,
52518,HILUX SERVICES LP,GB,LORO PIANA,IT,10/09/2014,1409105033110030 PAYMENT TO THE CONTRACT N.35 DD.03. 12. 2013,,,
52518,HILUX SERVICES LP,GB,LORO PIANA,IT,30/09/2014,1409305037622565 PAYMENT TO THE CONTRACT N.35 DD.03. 12. 2013,,,
52490,HILUX SERVICES LP,GB,KRONOSPAN BULGARIA EOOD,BG,05/06/2013,1306055037834622 PAYMENT TO THE INVOICE 196115/1 DD 03.0 6.2013 FOR RAW CHIPBOARD.,,,
52461,METASTAR INVEST LLP,GB,AUTOHAUS KELLER,DE,26/11/2012,1211265020947919 INVOICE 540 DD 01.11.2012,,,
52400,HILUX SERVICES LP,GB,AL NASER GENERAL TRADING LLC,AE,07/11/2013,1311075021338525 PAYMENT TO THE CONTRACT N 3292 DD.0 2.1 0.2013 FOR EQUIPMENT.,,,
52389,METASTAR INVEST LLP,GB,INFOCREST LLP,GB,30/07/2013,INVOICE 57/88 DD 05.04.2013,,,
52339,METASTAR INVEST LLP,GB,THERMARIUM BADER-BAU GMBH,AT,07/06/2013,1306075033390602 INVOICE 001 DD 04.06.2013,,,
52314,POLUX MANAGEMENT LP,GB,RIVARLANE LLP,GB,13/08/2013,PAYMENT TO THE CONTRACT N 001 DD 06.06.2013 FOR CONSTRUC TION MATERIALS.,,,
52283,POLUX MANAGEMENT LP,GB,AZULEJOS PLAZA S.A.,ES,30/09/2013,1309305038195736 PAYMENT TO THE CONTRACT N 778 DD.05 .08 .2013 FOR CONSTRUCTION MATERIALS .,,,
52283,RIVERLANE LLP,GB,POLUX MANAGEMENT LP,GB,30/09/2013,PAYMENT TO THE CONTRACT N 124 DD 31.05.2013 FOR CONSTRUC TION MATERIALS.,,,
52250,LCM ALLIANCE LLP,GB,DENG SHU WEN,UNKNOWN,12/06/2013,1306125024625811 INVOICE.No 01218 DD 06.06.2013,,,
52233,POLUX MANAGEMENT LP,GB,TOMEX A/S P.O.,DK,05/07/2013,1307055036047640 PAYMENT TO THE INVOICE 149776 DD 10 .06 .2013 FOR FOODSTUFF.,,,
52233,HILUX SERVICES LP,GB,ECE BANYO,TR,11/07/2013,1307115024162007 PAYMENT TO THE CONTRACT N 661 DD.01 .07 .2013 FOR CONSTRUCTION MATERIALS .,,,
52233,METASTAR INVEST LLP,GB,LUXBORG L.P.,GB,16/07/2013,invoice 011-22 dd 10.03.2013,,,
52233,METASTAR INVEST LLP,GB,OCOO BISTAR,KG,18/07/2013,1307185024824919 CONTRACT N0391200026 DD 17.07.2013 ABDU LLAEV Y.,,,
52198,POLUX MANAGEMENT LP,GB,KASTAMONU BULGARIA AD,BG,01/07/2013,1307015035111754 PAYMENT TO THE INVOICE N 1028944 DD .26 .06.2013 FOR CHIPBOARD.,,,
52180,POLUX MANAGEMENT LP,GB,TALENTO ITALIANO S.R.L.,IT,26/09/2013,1309265025409296 PAYMENT TO THE CONTRACT N 221-13 DD .01 .09.2013 FOR TEXTILES.,,,
52120,METASTAR INVEST LLP,GB,MASTER YAPI SIS.SAN.VE TIC.LTD.STI.,TR,05/07/2013,1307055024126232 INVOICE 4936/01,,,
52100,TOO 'KAZANERDJISERVISEZ',KZ,LCM ALLIANCE LLP,GB,07/11/2012,1211075107873513 /RFB/CASP12110774219 FOR GOODS CONT 28 09-12 DD280912,,,
52075,METASTAR INVEST LLP,GB,HAKSAN TAKIM TEZGAHLARI MAK.SAN.,TR,11/06/2013,1306115024881393 INVOICE HM/PI-026 DD 11.06.2013,,,
52068,POLUX MANAGEMENT LP,GB,BANG + OLUFSEN B. SIRIN GMBH,DE,22/10/2013,1310225037161894 PAYMENT TO THE CONTRACT N 53038 DD.01.1 0.2013 FOR EQUIPMENT.,,,
52050,HILUX SERVICES LP,GB,"SHANDONG SANTAI RUBBER CO.,LTD",CN,20/05/2014,1405205021769891 PAYMENT TO THE INVOICE N.59/1 DD.20 .05 .2014,,,
52004,HILUX SERVICES LP,GB,HDM DIS TICARET LTD STI,TR,05/12/2013,1312055020446501 PAYMENT TO THE INVOICE N 2892 DD.04 .11 .2013 FOR SPARE PARTS.,,,
52000,LUXBORG L. P.,GB,METASTAR INVEST LLP,GB,01/02/2013,1302015027472313 INVOICE 1 DD 04.12.2012,,,
52000,SOVER DEVELOPMENT LLP,GB,LCM ALLIANCE LLP,GB,03/04/2013,1304035076773544 PAYMENT UNDER CONTRACT N C-12004 DD ON 13.08.12 FOR CONSTRUCTION MATERIALS,,,
52000,LOTA SALES LLP,GB,LCM ALLIANCE LLP,GB,23/04/2013,1304235075956957 INVOICE No 486073403 DD 18.04.13,,,
52000,POLUX MANAGEMENT LP,GB,CITYPORT CONTRACTS L.P.,GB,20/11/2013,1311205077649580 PAYMENT TO THE CONTRACT N 111 DD.11.06. 2013,,,
52000,HILUX SERVICES LP,GB,YAKUP OCAL ENKAR MOBILYA DIS,TR,27/12/2013,1312275023747043 PAYMENT TO THE CONTRACT N.541 DD.05.12. 2013,,,
52000,HILUX SERVICES LP,GB,FALKON IMPEX A.G,UNKNOWN,17/01/2014,1401175035399980 CONTRACT N 127 DD 05.09.2013,,,
51980,METASTAR INVEST LLP,GB,CP S.N.C DI POMI CLAUDIO + C.,IT,13/03/2013,1303135027383832 INVOICE N 20 DD 12/03/2013,,,
51962,METASTAR INVEST LLP,GB,AZNUR GMBH,DE,04/06/2013,1306045037452628 INVOICE KAPITALRUCKLAGE GESELLSCHAFTER,,,
51962,METASTAR INVEST LLP,GB,LUXBORG L.P.,GB,04/06/2013,invoice 011-21 dd 20.02.2013,,,
51962,LCM ALLIANCE LLP,GB,SHUN TIN COMPANY,HK,12/06/2013,1306125027476475 INVOICE.NO 2015 DD 11.06.2013,,,
51962,HILUX SERVICES LP,GB,SINDAT SPOL.S.R.O.,CZ,13/06/2013,1306135032221299 PAYMENT TO THE CONTRACT N 005 DD 03 .06 .2013 FOR CONSTRUCTION MATERIALS .,,,
51962,METASTAR INVEST LLP,GB,SC CAPITOL IMPEX SRL,RO,18/06/2013,1306185033095897 INVOICE 1304 DD 25.04.2013 FOR FURNITUR E,,,
51962,POLUX MANAGEMENT LP,GB,KERASAN SRL,IT,20/06/2013,1306205031277135 PAYMENT TO THE INVOICE N.329 DD.11. 06. 2013 FOR TEXTILE.,,,
51962,METASTAR INVEST LLP,GB,MS SONAY GULERGIN,TR,27/06/2013,1306275027514872 SONAY HALI CASA YATSAN DOLAB,,,
51955,METASTAR INVEST LLP,GB,ENZA ZADEN EXPORT B.V.,NL,07/12/2012,1212075023433746 INVOICE NO 95694952 DD 14.11.12,,,
51952,METASTAR INVEST LLP,GB,IMMERGAS EUROPE S.R.O.,SK,29/07/2013,1307295034178720 INVOICE EXPIRED DATE 29.07.2013 FOR HEA T BOILERS,,,
51837,LCM ALLIANCE LLP,GB,PLATIN KIMYA MUMESSILLIK VE DIS.,TR,15/04/2013,1304155025967419 INVOICE NO PL/02/S-003 DD 10.04.201 3,,,
51822,POLUX MANAGEMENT LP,GB,RIVERLANE LLP,GB,30/08/2013,PAYMENT TO THE CONTRACT N 001 DD 06.06.2013 FOR CONSTRUC TION MATERIALS.,,,
51792,FESTIVAL SALES LLP,GB,LCM ALLIANCE LLP,GB,15/04/2013,1304155071307915 INVOICE.No 01245 DD 11.03.2013,,,
51762,METASTAR INVEST LLP,GB,BONINVEST LLP,GB,21/11/2012,invoice 16 dd 10.08.2012,,,
51739,HILUX SERVICES LP,GB,EDUARD LINTNER,DE,08/10/2014,1410085032164566 PAYMENT TO THE CONTRACT 0018/22 DD 03.0 6.2013 FOR SERVICES.,,,
51722,LCM ALLIANCE LLP,GB,HEMBREY SALES LIMITED,VG,25/04/2013,1304255023826699 INVOICE.No 68 DD 02.09.08.,,,
51695,METASTAR INVEST LLP,GB,VESTEL DIS TIC.A.S,TR,23/11/2012,1211235021978065 INVOICE 02 AHMADOV DD 27.08.2012 FO R E LECTRICAL EQUIPMENT,,,
51626,METASTAR INVEST LLP,GB,INFOCREST LLP,GB,30/07/2013,1307305072597282 INVOICE 57/88 DD 05.04.2013,,,
51614,HILUX SERVICES LP,GB,GLOBEX GRAIN LLC,RU,21/11/2014,1411215025559563 PAYMENT TO THE INVOICE N.AZ 21 DD 1 9.1 1.2014 FOR FOOD,,,
51568,METASTAR INVEST LLP,GB,EDUARD LINTNER,DE,14/09/2012,1209145028025900 CONTRACT N 0018/122 DD 19.01.2012,,,
51557,METASTAR INVEST LLP,GB,RIKAS EXPORT LLP,GB,15/10/2012,FOR TEXTIL,,,
51541,HILUX SERVICES LP,GB,MURAD SAL,LB,30/06/2014,1406305026196107 PAYMENT TO THE INVOICE N.674 DD. 30 .06 .2014,,,
51539,HILUX SERVICES LP,GB,MASKIM KOMPOZIT URUNLER SAN.VE TIC.,TR,28/08/2014,1408285022088217 PAYEMNT TO THE INVOICE N.P/I AYHBSR 260 82014 DD.26.08.2014,,,
51536,LCM ALLIANCE LLP,GB,TE SA SRL,IT,11/03/2013,1303115032579342 INVOICE.NO 0102 DD 12.02.2013 TE SA S.R .L.,,,
51454,HILUX SERVICES LP,GB,LATFORM INDUSTRIES LLP,GB,21/01/2014,1401215033338585 PAYMENT TO THE CONTRACT N.936551 DD.28. 11.2013,,,
51450,HILUX SERVICES LP,GB,MR. JOVDAT GULIYEV,GB,22/07/2014,1407225024373149 PAYMENT TO THE INVOICE N 2259 DD.22 .07 .2014 FOR SERVICE.,,,
51426,LCM ALLIANCE LLP,GB,"PINGHU AOXIN SANITARY WARE CO.,LTD",CN,17/04/2013,1304175024870521 INVOICE.NO 02069 DD 04.04.2013,,,
51350,POLUX MANAGEMENT LP,GB,"WENLING FUXIN FURNITURE CO.,LTD",CN,20/06/2013,1306205020461923 PAYMENT TO THE CONTRACT N 00294 DD. 29. 05.2013 FOR FURNITURE.,,,
51344,METASTAR INVEST LLP,GB,OSWELT GMBH,DE,09/04/2013,1304095031137104 INVOICE N2020/13 DD 02.04.2013 LACI N A .,,,
51294,FESTIVAL SALES LLP,GB,LCM ALLIANCE LLP,GB,17/04/2013,1304175076938821 INVOICE.No 01245 DD 11.03.2013,,,
51292,METASTAR INVEST LLP,GB,INTERNATIONAL BUSINESS UNIT,CY,06/08/2012,1208065027218701 INVOICE 656 DD 02.08.2012,,,
51284,HILUX SERVICES LP,GB,GS GLOBAL CORP.,US,05/12/2013,1312055022850901 PAYMENT TO THE CONTRACT N 12/7 DD 0 1.1 2.2013,,,
51190,LCM ALLIANCE LLP,GB,NEWMATIC TRADING CO LLC,AE,11/02/2013,1302115026571842 CONTRACT.No 099/11 DD 11.11.2011 FOR EQ UIPMENT,,,
51130,METASTAR INVEST LLP,GB,AZTE INC,US,24/09/2012,1209245025335928 PMT FOR A CAR INV 3176 DD 29 08 12,,,
51097,POLUX MANAGEMENT LP,GB,GS GLOBAL CORP.,US,06/11/2013,1311065021666563 PAYMENT TO THE INVOICE N GSG-PC-071 3 F OR EQUIPMENT.,,,
51000,LCM ALLIANCE LLP,GB,GALA MOBILYA,TR,30/05/2013,1305305023517926 INV NO 21 DD 20.12.2012,,,
51000,LCM ALLIANCE LLP,GB,YIWU JIURI INTERNATIONAL TRADE,CN,06/06/2013,1306065026552516 INVOICE.NO 0197 DD 05.06.2013,,,
51000,METASTAR INVEST LLP,GB,BAKU HAZELNUT PRODUCTION LLC,AZ,04/07/2013,1307045026120362 CONTRACT 126 DATE 20.09.2012 FROM F RUT OLINE FOR HAZELNUT PRODUCTS,,,
51000,RIVERLANE LLP,GB,POLUX MANAGEMENT LP,GB,12/09/2013,PAYMENT TO THE CONTRACT N 124 DD 31.05.2013 FOR CONSTRUC TION MATERIALS.,,,
51000,HILUX SERVICES LP,GB,IRS GROUP LLC,GB,09/12/2013,1312095024778524 PAYMENT TO THE INVOICE N.06122013 D D.0 6.12.2013 FOR SERVICES.,,,
51000,HILUX SERVICES LP,GB,ZEN TRAX INC.,AE,21/05/2014,1405215027253617 PAYMENT TO THE CONTRACT N 6 DD.29.1 0.2 013 FOR EQUIPMENT.,,,
51000,FABERLEX LP,GB,HILUX SERVICES LP,GB,11/09/2014,1409115078347780 PAYMENT TO THE CONTRACT N 5 DD.02.12.20 13,,,
51000,HILUX SERVICES LP,GB,CITYPORT CONTRACTS L.P.,GB,04/11/2014,1411045075363344 CONTRACT N 0042 DD 01.08.2013,,,
51000,HILUX SERVICES LP,GB,RASIM MAMMADOV,UNKNOWN,12/11/2014,1411125022986410 PAYMENT TO THE INVOICE N.2548 DD.12 .11 .2014 FOR AUTOMOBILE,,,
51000,HILUX SERVICES LP,GB,ZEN TRAX INC.,AE,29/12/2014,1412295022190790 PAYMENT TO THE CONTRACT N 6 DD.29.1 0.2 013 FOR EQUIPMENT.,,,
50977,RIVERLANE LLP,GB,POLUX MANAGEMENT LP,GB,11/09/2013,PAYMENT TO THE CONTRACT N 124 DD 31.05.2013 FOR CONSTRUC TION MATERIALS.,,,
50932,METASTAR INVEST LLP,GB,BJELASICA INVEST D.O.O.,ME,05/09/2013,1309055022242197 INVOICE 4620010 DD 14.07.2013,,,
